NCT03179397	1:20:chronic_disease	Optic nerve atrophy
NCT03179397	1:25:treatment,29:48:treatment	Planned cataract removal by phacoemulsification
NCT03179397	11:38:treatment,42:58:clinical_variable,60:65:lower_bound	Potential postoperative visual acuity of BCDVA 0.2 LogMAR (20/32) or better in both eyes
NCT03179397	14:19:clinical_variable,31:41:lower_bound	Preoperative BCDVA worse than 0.2 LogMar (20/32) with or without glare
NCT03179397	10:25:treatment	Previous corneal surgery
NCT03179397	10:28:treatment	Previous refractive surgery
NCT03179397	1:11:clinical_variable,32:37:lower_bound	Pupil size greater or equal to 6.0mm after dilation
NCT03179397	1:8:chronic_disease,12:30:chronic_disease	Rubella or traumatic cataract
NCT03179397	38:54:chronic_disease,61:81:chronic_disease,91:108:chronic_disease,145:158:clinical_variable,181:199:lower_bound	Subjects with diagnosed degenerative visual disorders (e.g. macular degeneration or other retinal disorders) that are predicted to cause future acuity losses to a level worse than 0.2 LogMAR (20/32)
NCT03179397	25:29:upper_bound,33:52:clinical_variable	Subjects with less than 1.0D of corneal astigmatism
NCT03179397	1:17:chronic_disease	Systemic disease that could increase the operative risk or confound the outcome
NCT03179397	1:17:lower_bound,42:49:treatment	Twenty-two years or older at the time of surgery and diagnosed with bilateral cataracts
NCT03179163	1:3:lower_bound,4:12:upper_bound	40-65 years
NCT03179163	43:64:treatment	Must be able to stop physician-prescribed antihypertensive drug for the duration of the subject's participation in the study (with the approval of their personal physician)
NCT03179163	1:13:clinical_variable,15:26:upper_bound,27:39:clinical_variable,41:52:lower_bound,58:70:upper_bound	Normotensive <120/80 mmHg Hypertensive ≥140/90 mmHg and <160/110 mmHg
NCT03179163	57:67:treatment,141:162:treatment	Subjects who have a contraindication (e.g. a condition, medication with a known interaction, known allergy) to only one or two of the three pharmacotherapy drugs, may be assigned one of the pharmacotherapy drugs that is not contraindicated
NCT03179163	1:6:gender	Women
NCT03179163	1:6:gender,42:69:treatment	Women are post-menopausal and not taking hormone replacement therapy
NCT03179163	12:27:allergy_name	allergy to test substances
NCT03179163	22:72:allergy_name	contraindication for all three pharmacotherapy drugs used in this study
NCT03179163	117:130:treatment,132:156:treatment,158:172:treatment,174:203:treatment	current medications which could conceivably alter the cardiovascular or thermoregulatory control or responses (e.g. beta blockers, calcium channel blockers, ACE inhibitors, angiotensin receptor blockers)
NCT03179163	1:9:chronic_disease	diabetes
NCT03179163	1:9:treatment,1:10:treatment,70:82:chronic_disease	diuretics (a subject taking only a diuretic to control the subject's hypertension may be included in the study if the subject stops taking the diuretic for the duration of the subject's participation in the study with the approval of the subject's personal physician
NCT03179163	28:41:treatment,76:85:treatment,87:97:treatment	history of having taken an ACE inhibitor with antioxidant properties (e.g. Captopril, Zofenopril)
NCT03179163	1:16:chronic_disease	kidney problems
NCT03179163	1:4:gender	men
NCT03179163	1:28:chronic_disease	peripheral vascular disease
NCT03179163	9:16:treatment,57:72:treatment	planned surgery requiring general anesthesia during the pharmacotherapy period
NCT03179163	1:10:pregnancy	pregnancy
NCT03179163	10:18:treatment	taking a diuretic
NCT03179085	1:4:bmi,6:14:lower_bound	BMI >27 kg/m2
NCT03179085	1:5:chronic_disease,13:21:treatment	ESRD and on dialysis
NCT03179085	38:43:gender	absence of reliable birth control in women of child-bearing potential
NCT03179085	1:4:age,5:7:lower_bound,11:19:upper_bound	age 21 to 80 years
NCT03179085	11:20:chronic_disease,24:29:clinical_variable,31:32:lower_bound	diagnosed diabetics or HbA1c >7
NCT03179085	1:16:clinical_variable,19:25:upper_bound	life expectancy < 1 year
NCT03179085	1:11:cancer,19:43:cancer	malignancy except non-melanoma skin cancer
NCT03179085	1:19:pregnancy,28:33:gender	negative pregnancy test in women of child-bearing potential
NCT03179085	1:10:pregnancy	pregnancy
NCT03178734	25:54:treatment,55:83:treatment	All patients undergoing pelvic reconstructive surgery/anti-incontinence procedures who are planned to be discharged home with a catheter
NCT03178734	1:9:chronic_disease,12:38:chronic_disease	Dementia / altered cognitive function
NCT03178734	1:31:chronic_disease,39:52:treatment	Intra-operative bladder injury during index surgery
NCT03178617	49:57:cancer,61:88:cancer	Adult primary caregiver of children treated for leukemia or lymphoblastic lymphoma (LL) and daily contact with the child
NCT03178617	21:37:treatment,51:59:upper_bound,60:74:treatment	Child has completed cancer treatment and is up to 10 years post-treatment
NCT03178617	1:26:language_fluency	Child understands English and is enrolled in school (but can be bilingual)
NCT03178617	22:36:cancer,28:36:cancer,43:77:cancer,74:76:cancer,79:107:cancer,166:170:age,171:172:lower_bound,173:181:upper_bound	Children treated for acute leukemia (e.g. acute lymphoblastic leukemia [ALL], acute myeloid leukemia [AML]), LL, or other types of leukemia (if treated intensively) aged 5-12 years and their parents/caregivers
NCT03178617	38:46:ethnicity,47:53:ethnicity	One or both parents self-identify as Hispanic/Latino
NCT03178617	36:96:treatment	Recent or current participation in educational/behavioral intervention study with similar focus
NCT03178617	11:38:chronic_disease,45:54:chronic_disease	istory of major psychiatric condition (e.g. psychosis) in parent or child
NCT03178617	43:84:language_fluency	primary participating parent/caregiver is monolingual or bilingual Spanish speaking
NCT03178617	1:35:chronic_disease,51:66:chronic_disease	severe neurodevelopmental disorder in child (e.g. Down's syndrome)
NCT03178552	54:63:treatment,68:74:cancer	Adequate recovery from most recent systemic or local treatment for cancer
NCT03178552	1:61:clinical_variable,62:63:lower_bound,64:65:upper_bound	Eastern Cooperative Oncology Group (ECOG) Performance Status 0-2
NCT03178552	5:24:gender,7:24:gender,74:128:contraception_consent	For female participants of childbearing potential and male participants, willingness to use acceptable methods of contraception
NCT03178552	69:79:cancer	Histologically or cytologically confirmed diagnosis of unresectable Stage IIIb
NCT03178552	12:22:cancer,34:39:cancer,47:60:upper_bound	History of malignancy other than NSLCL within 5 years prior to screening
NCT03178552	7:41:chronic_disease	Known human immunodeficiency virus (HIV) positivity
NCT03178552	13:35:chronic_disease,45:87:clinical_variable,89:97:lower_bound,111:132:chronic_disease,137:161:chronic_disease,169:183:upper_bound,211:222:chronic_disease,227:242:chronic_disease	Significant cardiovascular disease, such as New York Heart Association cardiac disease (Class II or greater), myocardial infarction, or cerebrovascular accident within 3 months prior to randomization, unstable arrhythmias, or unstable angina
NCT03178552	24:38:cancer	Symptomatic, untreated CNS metastases
NCT03178552	1:13:cancer,38:48:cancer	malignancies with negligible risk of metastasis or death
NCT03178513	3:11:lower_bound	>=18 years old
NCT03178383	20:58:cancer	Have no history of breast, prostate, or colorectal cancer
NCT03178383	1:4:gender	Men
NCT03178383	1:14:gender,28:34:cancer,36:44:cancer,49:66:cancer	Men and women who have had breast, prostate, or colorectal cancer
NCT03178383	8:12:age,13:15:upper_bound	adults ages 21+
NCT03177265	6:23:language_fluency	Does not speak English
NCT03177265	20:28:chronic_disease	ICD 9 diagnosis of dementia (excluded during data abstraction process)
NCT03177265	25:38:upper_bound	positive tobacco use in past 6 months
NCT03176979	17:30:cancer	Newly diagnosed breast cancer patients
NCT03176979	1:6:gender,11:23:pregnancy	Women who are pregnant
NCT03176979	1:6:gender,12:22:allergy_name	Women with gadolinium contrast allergy
NCT03176979	1:6:gender,23:31:treatment,33:40:treatment,45:62:treatment,67:80:cancer	Women with history of surgical, medical, or radiation therapy for breast cancer
NCT03176979	1:6:gender,12:27:allergy_name	Women with iodine contrast allergy
NCT03176979	1:6:gender,12:42:chronic_disease	Women with renal failure or insufficiency
NCT03176979	1:18:pregnancy	possibly pregnant
NCT03176784	23:36:chronic_disease,42:60:chronic_disease	Current treatment for schizophrenia or a psychotic disorder
NCT03176784	36:50:clinical_variable,55:59:lower_bound	Potential participants must have a CO test result of ≥5ppm
NCT03176784	38:47:pregnancy	are unwilling to take steps to avoid pregnancy
NCT03176784	5:13:lower_bound	be ≥18 years old
NCT03176784	18:28:treatment,30:35:treatment,40:50:treatment	currently taking Wellbutrin, Zyban, or Buproprion (Contrave is a weight-loss drug that has Wellbutrin in it) for reasons other than to quit smoking
NCT03176784	56:75:treatment	desire to quit smoking but not be engaged currently in cessation treatment
NCT03176784	23:37:allergy_name	had a reaction to the nicotine patch that prevented them from continuing to use it
NCT03176784	12:19:chronic_disease	history of seizure within the last year
NCT03176784	4:12:treatment,43:57:chronic_disease	on dialysis or being told you have severe kidney disease
NCT03176784	1:24:pregnancy	plan to become pregnant
NCT03176784	1:9:pregnancy	pregnant
NCT03176784	75:87:upper_bound	report no use of pipe tobacco, cigars, snuff, e-cigarettes or chew in the last 30 days
NCT03176784	7:29:treatment	using Chantix or varenicline and not willing to stop for duration of the study
NCT03176784	30:44:treatment,49:60:treatment	willing and able to use both nicotine patch and varenicline
NCT03176693	12:20:upper_bound	Children < 18 years
NCT03176173	1:61:clinical_variable,62:63:lower_bound,64:65:upper_bound	Eastern Cooperative Oncology Group (ECOG) performance status 0-2
NCT03176173	14:17:lower_bound,31:36:cancer,72:89:treatment	Has at least one extracranial tumor safely treatable with radical-dose radiation therapy
NCT03176173	20:29:treatment,33:57:treatment,71:81:lower_bound	Has been receiving anti-PD-1 or anti-PD-L1 immunotherapy for at least four weeks
NCT03176173	47:60:treatment,85:102:treatment,121:145:treatment,142:144:treatment,149:183:treatment,244:257:upper_bound,304:320:cancer,322:360:treatment,356:359:treatment,465:473:upper_bound	Has had restaging imaging after initiation of immunotherapy, at least 4 weeks after pre-immunotherapy baseline imaging; computed tomography (CT) or positron emission tomography (PET)/CT of at least chest/upper abdomen must be performed within 4 weeks prior to registration; for patients with history of brain metastases, brain magnetic resonance imaging (MRI) or CT is required within 4 weeks of registration; for other patients brain MRI or CT is required within 12 weeks of registration
NCT03176173	63:76:treatment,90:107:lower_bound	Is expected by the treating medical oncologist to continue on immunotherapy for at least three more months; imaging must show response, stable disease, or modest progression as determined by the treating medical oncologist; if there is modest progression, the patient must be clinically stable in terms of performance status and overall disease-related symptoms
NCT03176173	1:10:pregnancy	Pregnancy
NCT03176173	1:6:gender,33:70:contraception_consent	women of childbearing potential not willing/able to use contraception during protocol treatment
NCT03176004	26:39:language_fluency	children and parent must speak English well enough to complete the study assessments
NCT03176004	43:58:chronic_disease,60:69:chronic_disease,71:87:chronic_disease,89:121:chronic_disease,123:141:chronic_disease,143:164:chronic_disease,170:186:chronic_disease,203:216:chronic_disease,218:231:upper_bound	current threat of harm to self or others, bipolar illness, psychosis, thought disorder, pervasive developmental disorder, mental retardation, neurological diseases that impair cognition, or significant head injuries (past 3 months)
NCT03175978	21:30:chronic_disease	Active uncontrolled infection or severe systemic infection (enrollment is possible after control of infection)
NCT03175978	32:39:upper_bound	Adequate organ function within 14 days of study registration
NCT03175978	16:24:chronic_disease,30:46:chronic_disease,66:74:chronic_disease	Any history of epilepsy or a seizure disorder or any known prior seizures
NCT03175978	34:46:pregnancy,72:141:pregnancy	Confirmation that the subject is not pregnant must be established by a negative serum beta-human chorionic gonadotropin (beta-hCG) pregnancy test result obtained during screening
NCT03175978	35:53:treatment,74:81:upper_bound	Confirmed histologic diagnosis on bone marrow biopsy and aspirate within 28 days of trial entry prior to starting cycle 1
NCT03175978	14:17:cancer,18:22:cancer,62:78:treatment,71:78:treatment	Diagnosis of MDS/CMML that is refractory to or intolerant to standard therapy and is no longer likely to respond to such therapy (at least one line of therapy)
NCT03175978	1:24:clinical_variable,28:29:lower_bound,36:37:upper_bound	ECOG performance status of 0, 1 or 2
NCT03175978	1:30:chronic_disease,38:45:upper_bound	Grade 3 peripheral neuropathy within 14 days before enrollment
